platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing
fastwork,Web dan Pemrograman,Web Development,"Jasa Pembuatan Website Profesional Company Profile, Blog, eCommerce, Custom Website",500000.0,5.0,4.0,1.0,,https://fastwork.id/user/jeremy16/web-development-41711786?badges=&page=3&position=25&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Aplikasi Sistem Manajemen Stok Produksi | Sistem Payroll,1500000.0,5.0,2.0,10.0,,https://fastwork.id/user/stokisid/web-development-81365990?badges=milestone&page=3&position=26&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Landing Page Berbasis Wordpress/ Custom Sesuai Kebutuhan,1400000.0,5.0,4.0,7.0,WordPress,https://fastwork.id/user/ryanariana6/web-development-78017481?badges=&page=3&position=27&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Aplikasi Sistem Manajemen Bisnis, Inventori Stok Gudang, Pemasaran & Distribusi",1400000.0,5.0,1.0,7.0,,https://fastwork.id/user/stokisid/web-development-75232077?badges=milestone&page=3&position=28&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Membuat Web Custom Profesional,3500000.0,5.0,2.0,3.0,,https://fastwork.id/user/octora/web-development-82302910?badges=&page=3&position=29&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Pembuatan Design Website Wordpress (Elementor) | SEO Basic,1400000.0,5.0,2.0,2.0,"WordPress, SEO",https://fastwork.id/user/wahyuhdy2/web-development-90311033?badges=&page=3&position=30&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Pembuatan Website Custom Fitur,2500000.0,5.0,5.0,30.0,,https://fastwork.id/user/hanif.dev/web-development-10972076?badges=milestone%2Crehire&page=3&position=31&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"WordPress Development (Tambah Fitur, Optimasi, & Security)",1400000.0,5.0,3.0,2.0,WordPress,https://fastwork.id/user/leonardodoherty/web-development-23186404?badges=&page=3&position=32&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Website Toko Online, Kursus Online, E-Commerce, E-Course, Shopify, Custom",3000000.0,5.0,19.0,14.0,Shopify,https://fastwork.id/user/insights/web-development-14997259?badges=&page=3&position=33&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Website Wordpress, Full Script, dan Sistem Informasi Berkualitas (Company Profile, Toko Online, dll)",2000000.0,5.0,7.0,10.0,WordPress,https://fastwork.id/user/insights/web-development-49534144?badges=&page=3&position=34&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Jasa Pembuatan Website Company Profile, Toko Online, & Landing Page – Modern & SEO Friendly",1400000.0,5.0,1.0,1.0,SEO,https://fastwork.id/user/rizkydion/web-development-88948562?badges=&page=3&position=35&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Elementor Landing Page Design,500000.0,4.9,24.0,7.0,,https://fastwork.id/user/kreatifk/web-development-11038707?badges=&page=3&position=36&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Buat LP Fake Cheat Engine Game,1400000.0,5.0,1.0,3.0,,https://fastwork.id/user/irsal22/web-development-86231520?badges=&page=3&position=37&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Jasa Pembuatan Aplikasi Web Profesional, Jasa Build Custom atau Fixing Web",1400000.0,5.0,4.0,7.0,,https://fastwork.id/user/hiyzgcpl/web-development-47815141?badges=milestone&page=3&position=38&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Website Profesional untuk Sekolah, Madrasah, dan Lembaga Pendidikan - SIAP ONLINE TANPA RIBET !!!",1500000.0,5.0,1.0,1.0,,https://fastwork.id/user/ngoding.anywhere/web-development-72924339?badges=&page=3&position=39&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Konsultasi Pemrograman Python,1400000.0,5.0,1.0,3.0,Python,https://fastwork.id/user/khubah/web-development-20322116?badges=&page=3&position=40&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Personal / Company Profile / Custom Website,2000000.0,5.0,3.0,15.0,,https://fastwork.id/user/sofyanux/web-development-41481102?badges=milestone&page=4&position=1&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Khusus Theme Blocksy Pro,1500000.0,5.0,1.0,10.0,,https://fastwork.id/user/masrum/web-development-76003079?badges=&page=4&position=2&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Murah Berkualitas,1400000.0,5.0,1.0,1.0,,https://fastwork.id/user/dipdop/web-development-14666040?badges=&page=4&position=3&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa pembuatan website kustom sesuai dengan kebutuhan,1400000.0,5.0,2.0,7.0,,https://fastwork.id/user/pieceoftech.id/web-development-53581738?badges=&page=4&position=4&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Platform WordPress,1400000.0,5.0,2.0,5.0,WordPress,https://fastwork.id/user/mhdrasyid/web-development-22086720?badges=&page=4&position=5&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Pembuatan Landing Page Professional,1400000.0,4.9,3.0,3.0,,https://fastwork.id/user/ghifary7/web-development-26911964?badges=&page=4&position=6&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website + Domain dan Hosting 1 Tahun,1400000.0,5.0,1.0,7.0,,https://fastwork.id/user/alwimz/web-development-61257586?badges=&page=4&position=7&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website & Company Profile Murah,1400000.0,5.0,2.0,5.0,,https://fastwork.id/user/arfapro/web-development-29911366?badges=&page=4&position=8&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Optimasi SEO & Pembuatan Website Murah Cepat Rangking,1400000.0,5.0,3.0,2.0,SEO,https://fastwork.id/user/marzuki123/digital-marketing-16086989?badges=&page=4&position=9&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Integrasi API / Slicing - Convert UI Design to HTML, CSS, React JS / Next JS, Tailwind CSS dll.",1400000.0,4.9,7.0,1.0,React,https://fastwork.id/user/fmahesa10/web-development-21016852?badges=rehire&page=4&position=10&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Pembuatan Website Sistem Informasi, E-Commerce, LMS, Company Profile, Dll",1500000.0,5.0,2.0,5.0,,https://fastwork.id/user/frhnayanto/web-development-54982663?badges=&page=4&position=11&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Bikin Website Itu Mudah. Bikin Website yang Dicari Orang? Itu yang Saya Kerjakan,1400000.0,5.0,1.0,7.0,,https://fastwork.id/user/ibilsw/web-development-57208400?badges=&page=4&position=12&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Wordpress Website Profile Murah,850000.0,4.9,110.0,7.0,WordPress,https://fastwork.id/user/kreatifk/web-development-38842663?badges=&page=4&position=13&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Wordpress & Blogspot,1000000.0,5.0,2.0,,,https://fastwork.id/user/dbpmedia/web-development-38414799?badges=&page=4&position=14&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Pemeliharaan dan Pembuatan Website | React, Laravel, NextJS, SvelteKit, Native Svelte, WordPress",500000.0,4.9,20.0,1.0,"React, Next.js, Svelte, Laravel, WordPress",https://fastwork.id/user/ioiofadhil/web-development-85227755?badges=milestone%2Crehire&page=4&position=15&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Pembuatan Website Toko Online & Marketplace -,1400000.0,4.9,50.0,3.0,,https://fastwork.id/user/zulmidev/web-development-78673406?badges=milestone&page=4&position=16&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Jasa Desain dan Pembuatan Website Responsive Company Profile, Toko Online, Landing page, Shopify dll",1400000.0,5.0,14.0,3.0,Shopify,https://fastwork.id/user/hariszaka/web-development-58190663?badges=milestone&page=4&position=17&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Optimasi dan Load Speed Website,200000.0,5.0,3.0,,,https://fastwork.id/user/muryisme/web-development-14993085?badges=&page=4&position=18&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Layanan Aplikasi Web Terpercaya , 100% AMANAH",3000000.0,5.0,4.0,15.0,,https://fastwork.id/user/zuf55dzi/web-development-91665713?badges=&page=4&position=19&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Company Profile Profesional Design UI/UX & Pengembangan Website Front-END,1400000.0,5.0,10.0,1.0,,https://fastwork.id/user/destarass/web-development-93899124?badges=&page=4&position=20&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Jasa Pembuatan Website PHP/Laravel - Cepat, Aman, & Berkualitas",1400000.0,4.9,22.0,3.0,"Laravel, PHP",https://fastwork.id/user/revan_/web-development-33069636?badges=milestone%2Crehire&page=4&position=21&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Company Profile Murah | Gratis Domain & Hosting,1400000.0,4.9,43.0,3.0,,https://fastwork.id/user/ansorifaiz/web-development-35429722?badges=milestone&page=4&position=22&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Profesional + Bisa Custom,1400000.0,5.0,10.0,2.0,,https://fastwork.id/user/ajid28/web-development-33744523?badges=milestone&page=4&position=23&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Covert Dari FIGMA Ke Website dan Jasa Clone Website dengan Elementor PRO,1400000.0,4.9,19.0,2.0,Figma,https://fastwork.id/user/ajid28/web-development-15544901?badges=milestone%2Crehire&page=4&position=24&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Convert slicing Figma, PSD, XD, dll ke HTML dengan CSS/Tailwind/Bootstrap dan Javascript/JQuery",1400000.0,5.0,1.0,4.0,"JavaScript, Java, Figma",https://fastwork.id/user/jouwine/web-development-12975758?badges=&page=4&position=25&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Pengembangan Aplikasi Website,4500000.0,5.0,2.0,40.0,,https://fastwork.id/user/rezza.ilmi/web-development-30779437?badges=milestone&page=4&position=26&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Web App Custom untuk Bisnis dan Perusahaan [Gratis Konsultasi],3000000.0,5.0,1.0,7.0,,https://fastwork.id/user/risalfajar/web-development-12174239?badges=&page=4&position=27&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website Wordpres,1400000.0,4.9,27.0,4.0,,https://fastwork.id/user/muhrifai10/web-development-77129204?badges=rehire&page=4&position=28&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website,3500000.0,5.0,6.0,4.0,,https://fastwork.id/user/jusacedy/web-development-33128361?badges=rehire&page=4&position=29&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Buat Website + Backend API (Golang/Spring Boot) – Cepat dan Aman,500000.0,,,3.0,Go,https://fastwork.id/user/bicilique/web-development-42831392?badges=&page=4&position=30&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Solusi ERP Terintegrasi Implementasi dan Kustomisasi Odoo 18/19 Profesional (Community & Enterprise),1500000.0,,,7.0,,https://fastwork.id/user/rafisatria/web-development-79312729?badges=&page=4&position=31&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Deploy Website ke Hosting cPanel atau VPS,1400000.0,4.9,15.0,1.0,,https://fastwork.id/user/revan_/web-development-74415341?badges=milestone&page=4&position=32&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Website dan Aplikasi,500000.0,5.0,10.0,7.0,,https://fastwork.id/user/agusandri/web-development-69710363?badges=milestone%2Crehire&page=4&position=33&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Membuat Bot Telegram Profesional,1400000.0,5.0,18.0,3.0,,https://fastwork.id/user/octora/web-development-42352936?badges=milestone&page=4&position=34&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Pembuatan Sistem Informasi Berbasis Web Untuk Tugas Kuliah atau Skripsi,1400000.0,4.9,93.0,3.0,,https://fastwork.id/user/varrel90/web-development-57449157?badges=specialist%2Cmilestone%2Crehire&page=4&position=35&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Jasa pembuatan website untuk company profile, website sales, website travel, website perumahan, dll",1400000.0,4.9,26.0,3.0,,https://fastwork.id/user/maulaya/web-development-10600178?badges=&page=4&position=36&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Convert (Slicing) Design/Figma to HTML/ReactJS/NextJS/VueJs/NuxtJs,1400000.0,4.9,39.0,2.0,"React, Next.js, Vue.js, Figma",https://fastwork.id/user/fajrul/web-development-36149384?badges=rehire&page=4&position=37&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Mobile & Web Development,1400000.0,5.0,2.0,2.0,,https://fastwork.id/user/daman07/web-development-16174247?badges=&page=4&position=38&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Jasa Pembuatan Website Wordpress Murah, Responsive dan Cepat",1400000.0,5.0,2.0,7.0,WordPress,https://fastwork.id/user/sandro_seo/web-development-80594926?badges=milestone&page=4&position=39&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Website Profesional: Company Profile, Website Sekolah, Toko Online, Landing page",1500000.0,5.0,1.0,3.0,,https://fastwork.id/user/ekosprojec/web-development-96358755?badges=milestone&page=4&position=40&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Custom Web development Profesional mengunakan Laravel,500000.0,5.0,11.0,3.0,Laravel,https://fastwork.id/user/adamnur62/web-development-66646014?badges=rehire&page=5&position=1&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,Jasa Customize Odoo ERP -,1400000.0,5.0,1.0,30.0,,https://fastwork.id/user/apperza/web-development-19083596?badges=&page=5&position=2&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Jasa Pembuatan Website Terbaik dan Profesional (HTML, CSS, JavaScript, React.js, dll)",1400000.0,4.8,6.0,1.0,"React, JavaScript, Java",https://fastwork.id/user/revansa/web-development-49401252?badges=&page=5&position=3&source=browse&subcategorySlug=web-development
fastwork,Web dan Pemrograman,Web Development,"Membuat Website Wordpress Elementor, Landing Page, Blog, Online Bisnis, Company Profile",1400000.0,4.8,2.0,20.0,WordPress,https://fastwork.id/user/catherine8/web-development-20922586?badges=&page=5&position=4&source=browse&subcategorySlug=web-development
