platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing,harga_raw,rating_raw,jumlah_order_raw,durasi_raw
sribu,Visual & Audio,Video Editing,Jasa Edit Video Pendek Semua Media Sosial Reels,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/Yokirb06/jasa-edit-video-pendek-semua-media-sosial-reels-f7dfbfe0-f27b-45bb-9dda-5d7d73c7501b,Rp200.000,4.9,,Proses 3 hari...
sribu,Visual & Audio,Video Editing,Jasa Edit Video ,200000.0,4.9,,4.0,,https://www.sribu.com/id/users/gamalraishard/jasa-edit-video-b3f7eb2f-e283-4df3-8c6b-62735bb17071,Rp200.000,4.9,,4 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Video Editing,500000.0,4.9,,3.0,,https://www.sribu.com/id/users/adaysyah/video-editing-10f1083d-6aa2-428e-ba2f-58cd899e36fb,Rp500.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Gaming Video Editor,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Aldith_Widhiansyah/gaming-video-editor-09187210-4bbe-4b12-b056-25c8eff1079c,Rp200.000,4.9,,Respon Chat3 jamProyek Berjalan0
sribu,Visual & Audio,Video Editing,Jasa Video Editing Video Reels/TikTok,200000.0,4.9,3.0,1.0,,https://www.sribu.com/id/users/razkakp_/jasa-video-editing-video-reelstiktok-1c9bc9ba-e901-4f98-a298-697c361761c9,Rp200.000,4.9,3Preview  Revisi,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Desain Video Reels TikTok Shorts dengan AI,210000.0,4.9,,2.0,,https://www.sribu.com/id/users/hoernest/desain-video-reels-tiktok-shorts-dengan-ai-8f04789f-330e-427f-bee4-a6397e086539,Rp210.000,4.9,,2 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Jasa Edit Video TIKTOK INSTAGRAM YOUTUBE,200000.0,4.9,,2.0,,https://www.sribu.com/id/users/rinaldibastian/jasa-edit-video-tiktok-instagram-youtube-2d6a7aaf-0527-4677-b85e-d176e821a2ab,Rp200.000,4.9,,• Maksimal pengerjaan 1–2 hari...
sribu,Visual & Audio,Video Editing,Jasa Edit Video Vlog,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Hasbimuhammad/jasa-edit-video-vlog-90546175-cb09-4363-952d-825854aec5df,Rp200.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Edit Video TikTok Reels Shorts Profesional,240000.0,4.9,,2.0,,https://www.sribu.com/id/users/yoandikaan/edit-video-tiktok-reels-shorts-profesional-4874cabc-bb33-4bad-a22d-a2454ab9e033,Rp240.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,"Edit video content Instagram, tiktok, cinematic ",250000.0,4.9,,3.0,,https://www.sribu.com/id/users/maverickz/edit-video-content-instagram-tiktok-cinematic-0a46a754-1956-4a57-951b-e10838d9cf6c,Rp250.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Video Editor Profesional (Short-form & Long-form),200000.0,4.9,,2.0,,https://www.sribu.com/id/users/braiand_md/video-editor-profesional-short-form-and-long-form-d928bb0a-be9f-4456-b8df-02006595fb48,Rp200.000,4.9,,2 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Video Edit Long Form Tiktok Reels Youtube,1500000.0,4.9,3.0,4.0,,https://www.sribu.com/id/users/jnastream/video-edit-long-form-tiktok-reels-youtube-68b7fb81-80dd-49af-828a-e70f78f051e9,Rp1.500.000,4.9,3Preview,waktu pengerjaanmulai dari 4 hari
sribu,Visual & Audio,Video Editing,Jasa Editing Video Online Professional,200000.0,4.9,3.0,2.0,,https://www.sribu.com/id/users/Aegistore/jasa-editing-video-online-professional-2d0f2780-24b9-417b-a901-218173c6028b,Rp200.000,4.9,3Preview Hasil,2 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editing VIDEO,400000.0,4.9,,3.0,,https://www.sribu.com/id/users/NehemiaRiko91/jasa-editing-video-44e09ff5-0094-4d24-9c47-61a4f9132982,Rp400.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Video Undangan Pernikahan HD Unik & Menawan,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/kuwi.studio/video-undangan-pernikahan-hd-unik-and-menawan-a6dc3744-5f32-4793-9380-6e257e3a1824,Rp200.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,"Editing video Konten Instagram, Tiktok, Youtube",200000.0,4.9,,5.0,,https://www.sribu.com/id/users/aliyafie/editing-video-konten-instagram-tiktok-youtube-64e33312-98de-43df-9399-6954642620f2,Rp200.000,4.9,,5 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Jasa Penulisan Konten  Caption Menarik untuk Sosi,250000.0,4.9,,2.0,,https://www.sribu.com/id/users/Rahils12/jasa-penulisan-konten-caption-menarik-untuk-sosi-a0427f25-4480-4b92-8ab7-87582fc83f12,Rp250.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Video Editor Reels Marketing and Advertising,250000.0,4.9,,3.0,,https://www.sribu.com/id/users/rafsh.editing/video-editor-reels-marketing-and-advertising-97215e67-64be-4592-8eec-69e436065ed2,Rp250.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Video Editing Untuk Kebutuhan Konten Sosial Media ,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/rifaldyian/video-editing-untuk-kebutuhan-konten-sosial-media-c11a3788-c248-44d9-bf22-3204757c09ce,Rp200.000,4.9,,3 Hari Pengerjaan6 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editing Video,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/TenThausand/jasa-editing-video-73983740-8f05-4f65-a137-c3d4ddada95d,Rp200.000,4.9,,3 Hari Pengerjaan5 Revisi
sribu,Visual & Audio,Video Editing,Edit video dan foto,250000.0,4.9,,3.0,,https://www.sribu.com/id/users/Faizalm31/edit-video-dan-foto-6c3a76ef-219e-4eb3-8341-055d6ed6ab46,Rp250.000,4.9,,3 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Membuat Opening Video Tugas/Conten/Iklan/programer,200000.0,4.9,,5.0,,https://www.sribu.com/id/users/Belbellaa/membuat-opening-video-tugasconteniklanprogramer-671dafaf-3361-49b1-856a-b4996391040c,Rp200.000,4.9,,5 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,"Jasa Editing Video Film, Konten, Cinematik, Dll",200000.0,4.9,,5.0,,https://www.sribu.com/id/users/wahyuprdy_/jasa-editing-video-film-konten-cinematik-dll-16f6ed44-654b-4538-b9d3-a4cc7f64b2c3,Rp200.000,4.9,,Respon Chat5 hariProyek Berjalan0
sribu,Visual & Audio,Video Editing,(1 HARI 2VID SELESAI) EDIT VIDEO KONTEN/ADS SOSMED,200000.0,4.9,,17.0,,https://www.sribu.com/id/users/aqilfadillah/1-hari-2vid-selesai-edit-video-kontenads-sosmed-23202fcc-1aa6-45d2-8db6-30ca16854612,Rp200.000,4.9,,Respon Chat17 hariProyek Berjalan0
sribu,Visual & Audio,Video Editing,Layanan Edit Video Kreatif,300000.0,4.9,,3.0,,https://www.sribu.com/id/users/Yupsgin56/layanan-edit-video-kreatif-6717e4ca-7ff5-432c-8236-1acb418ea486,Rp300.000,4.9,,3 Hari Pengerjaan10 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editing Video Konten Sosial Media,200000.0,4.9,,2.0,,https://www.sribu.com/id/users/muhammad_fahmi_/jasa-editing-video-konten-sosial-media-7bc024d4-5e15-4a39-a765-3498acec0f23,Rp200.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing, Video Editing Healing Storytelling  Edukasi  ,250000.0,4.9,,2.0,,https://www.sribu.com/id/users/Hijrah_Ria/video-editing-healing-storytelling-edukasi-131c86fe-9394-46b7-8798-ad7614161fd7,Rp250.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,editing video kreatif ,300000.0,4.9,,3.0,,https://www.sribu.com/id/users/hamzahassad/editing-video-kreatif-c299e74d-60c0-4b77-8a16-da579baef8bb,Rp300.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,"pembuatan vidio cinematic,mini vlog, trend sosmed",500000.0,4.9,,3.0,,https://www.sribu.com/id/users/Dhimasfarid/pembuatan-vidio-cinematicmini-vlog-trend-sosmed-3bc02f97-76b4-44a4-bb33-a170c9d27999,Rp500.000,4.9,,3 Hari Pengerjaan5 Revisi
sribu,Visual & Audio,Video Editing,Editing Video Reels Tiktok  Sort Movies Tema Bebas,250000.0,4.9,,2.0,,https://www.sribu.com/id/users/davaaliansyah14/editing-video-reels-tiktok-sort-movies-tema-bebas-7dd76494-bbef-4434-a53f-fe870ca681c4,Rp250.000,4.9,,2 Hari Pengerjaan4 Revisi
sribu,Visual & Audio,Video Editing,Edit video,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Cepotnova28/edit-video-674eae5f-c3ef-43b8-9098-ddfbadcc19d0,Rp200.000,4.9,,1 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Editor Video Youtube & Content Instagram,300000.0,4.9,,3.0,,https://www.sribu.com/id/users/wahyuprasety_o/editor-video-youtube-and-content-instagram-b36a40bc-e8af-4abd-82cd-3d58c4548cd1,Rp300.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Professional Video Editing for YouTube Social Med,200000.0,4.9,,2.0,,https://www.sribu.com/id/users/adimantha45/professional-video-editing-for-youtube-social-med-c427f459-a002-46a8-aa77-dbe1fd37cd68,Rp200.000,4.9,,2 Hari Pengerjaan5 Revisi
sribu,Visual & Audio,Video Editing,Layanan Edit Video Kreatif,800000.0,4.9,,2.0,,https://www.sribu.com/id/users/alichaaa/layanan-edit-video-kreatif-ae7e2a18-9374-419a-857b-9bcec505da39,Rp800.000,4.9,,2 Hari Pengerjaan5 Revisi
sribu,Visual & Audio,Video Editing,Jasa VIDEO EDITING untuk konten Sosmed mu,285000.0,4.9,,1.0,,https://www.sribu.com/id/users/agusyulianto.ayo/jasa-video-editing-untuk-konten-sosmed-mu-f4004df9-165e-49e7-bed1-5c064aea3d89,Rp285.000,4.9,,1 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Paket Konten Kreatif Edit vidio dan Pengisi Suara ,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/Rahminz2810/paket-konten-kreatif-edit-vidio-dan-pengisi-suara-e34ce036-b8fc-4275-a2e1-f16873735044,Rp200.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Jasa Desain Vidio | Editing Video Simple,300000.0,4.3,,3.0,,https://www.sribu.com/id/users/mrezahps/jasa-desain-vidio-or-editing-video-simple-ec4e75e5-db67-4695-b4a8-738e48ca8ed7,Rp300.000,4.3,,3 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,"Edit Video Cinematic, Vlog, Liputan, Music, Konser",200000.0,4.9,,2.0,,https://www.sribu.com/id/users/feeeee27/edit-video-cinematic-vlog-liputan-music-konser-89d2aced-c29b-4032-83b0-12a45d9d6d9a,Rp200.000,4.9,,2 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Edit Video Profesional ,250000.0,4.9,,2.0,,https://www.sribu.com/id/users/bengrassilver/edit-video-profesional-2d997f60-1763-45df-adcc-b5f0e2623b3e,Rp250.000,4.9,,2 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Edit Video untuk Konten Properti Real Estate,240000.0,4.9,,1.0,,https://www.sribu.com/id/users/raffarezqi/edit-video-untuk-konten-properti-real-estate-8937f57b-6cf6-4f96-be6e-d4a132240d44,Rp240.000,4.9,,Respon Chat2 jamProyek Berjalan0
sribu,Visual & Audio,Video Editing,Edit Video dan Motion untuk Reels TikTok dan Ads,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/smunifkh/edit-video-dan-motion-untuk-reels-tiktok-dan-ads-b37cda8f-f750-46c7-8ff7-3525bccdaff4,Rp200.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa TikTok Clipper & Short-Form Video Editor,350000.0,4.9,,14.0,,https://www.sribu.com/id/users/Zaresska/jasa-tiktok-clipper-and-short-form-video-editor-a75647c8-f3d3-49ee-90c1-fa1d51cde075,Rp350.000,4.9,,14 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Edit Video Kreatif di Tiktok,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Fitriyanti/edit-video-kreatif-di-tiktok-13e0265f-2b23-49a4-86e4-36422cba7d91,Rp200.000,4.9,,1 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editor Video tiktok reals dan youtube,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Mevinrama/jasa-editor-video-tiktok-reals-dan-youtube-141e725d-d872-4c69-b9ab-b4ed02996e2a,Rp200.000,4.9,,1 Hari Pengerjaan18 Revisi
sribu,Visual & Audio,Video Editing,Profesional  Video Editing Unlimited revisi ,200000.0,5.0,,22.0,,https://www.sribu.com/id/users/HamidPriadi/profesional-video-editing-unlimited-revisi-d01b1e9d-24bd-4e4c-9019-73149446480f,Rp200.000,5.0,Ulasan dari Pembeli,Respon Chat22 hariProyek Berjalan0
sribu,Visual & Audio,Video Editing,Gaming Video Editor,220000.0,4.9,4.0,2.0,,https://www.sribu.com/id/users/Its_Ryujin/gaming-video-editor-e0a1c025-889b-4c27-a9ef-36e884ff153c,Rp220.000,4.9,4Preview hasil,2 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,"Layanan Edit Video Seperti Reels, Tiktok, Clipper",200000.0,4.9,,2.0,,https://www.sribu.com/id/users/WanwanSoen/layanan-edit-video-seperti-reels-tiktok-clipper-95342c46-bb02-440b-9295-bc6b24c0b3a3,Rp200.000,4.9,,2 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editing Konten Tiktok AUTO FYP,220000.0,4.9,,1.0,,https://www.sribu.com/id/users/taufik.hidayat/jasa-editing-konten-tiktok-auto-fyp-27ed7a9b-e7c0-4e44-bea3-198f18b3cfdf,Rp220.000,4.9,,2Proses edit 1 hari
sribu,Visual & Audio,Video Editing,Jasa Edit Konten Video Kreatif (Capcut),250000.0,4.9,,18.0,,https://www.sribu.com/id/users/Xyz_Rayza/jasa-edit-konten-video-kreatif-capcut-fd1cbf02-0aff-4abc-bd5b-6aa8c7fdb3e9,Rp250.000,4.9,,Respon Chat18 hariProyek Berjalan0
sribu,Visual & Audio,Video Editing,Video Editor Kreatif Short dan Long Form,289000.0,4.9,,1.0,,https://www.sribu.com/id/users/abdillah_ali/video-editor-kreatif-short-dan-long-form-6afdfa29-27c4-482b-acec-b5042faa5000,Rp289.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Editing Video Komersil dan Vlog,200000.0,4.9,,9786.0,,https://www.sribu.com/id/users/toyibatunxy/editing-video-komersil-dan-vlog-4a651130-5097-4fb8-9743-d01c1288f60d,Rp200.000,4.9,Pengiriman Preview dan Revisi,Promo berakhir dalam 9786 Hari Lagi!
sribu,Visual & Audio,Video Editing,Video Editing,200000.0,4.9,,0.0,,https://www.sribu.com/id/users/evaliani/video-editing-fa0be196-fff2-43f9-b3d8-ea6b5cba1c55,Rp200.000,4.9,,0 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Layanan Edit Video Pendek Kreatif,300000.0,4.9,,3.0,,https://www.sribu.com/id/users/RachmatYS/layanan-edit-video-pendek-kreatif-5e5b3a60-21d2-4c74-9db1-12428a738b76,Rp300.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Jasa Edit Video dengan Visual Keren ,200000.0,,4.0,7.0,,https://www.sribu.com/id/users/jasamarketingpro1_/jasa-edit-video-dengan-visual-keren-b4cd9009-24bd-4e94-a107-243514278eb0,Rp200.000,,4Preview dikirim,7 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editing Video Cepat & Kreatif untuk Konten So,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/panjianggara/jasa-editing-video-cepat-and-kreatif-untuk-konten-so-fa5d0fee-3622-4c9d-8f49-d4e47c0c0362,Rp200.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Edit Content Video,250000.0,4.9,,1.0,,https://www.sribu.com/id/users/pounds180/edit-content-video-0a4f3fd9-7685-4a63-ab36-eee08d5bcd33,Rp250.000,4.9,,1 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editor Video Content Event dan Product,250000.0,4.9,4.0,1.0,,https://www.sribu.com/id/users/riizqiramadhani/jasa-editor-video-content-event-dan-product-c12f4456-f2a3-46a8-a16d-a15d6d92c371,Rp250.000,4.9,4Penyerahan File/Preview,1 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Desain Logo Profesional untuk UMKM   bisins,300000.0,4.9,,1.0,,https://www.sribu.com/id/users/jayyyyyy/desain-logo-profesional-untuk-umkm-bisins-29178d22-c763-43f2-b38d-ac9a21f58354,Rp300.000,4.9,,✔ Estimasi pengerjaan 1 hari
sribu,Visual & Audio,Video Editing,"Layanan video editing reels, short video",200000.0,4.9,3.0,9742.0,,https://www.sribu.com/id/users/bdamimmm/layanan-video-editing-reels-short-video-1d35826c-7d7d-493a-8d0e-064a4d900790,Rp200.000,4.9,3Submit clip/review,Promo berakhir dalam 9742 Hari Lagi!
sribu,Visual & Audio,Video Editing,Sosial Media Content Creator,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/lianasarehta/sosial-media-content-creator-026f2a3f-4748-423b-bdcf-e69816493737,Rp200.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa Edit Video Pendek & Panjang 2 Hari Jadi ,200000.0,4.9,,9658.0,,https://www.sribu.com/id/users/guaucen_/jasa-edit-video-pendek-and-panjang-2-hari-jadi-eca10fec-fe3a-440e-9a95-cb3cfee263cc,Rp200.000,4.9,,Promo berakhir dalam 9658 Hari Lagi!
sribu,Visual & Audio,Video Editing,Jasa Edit Video Pendek Murah  Cepat,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Villo.4K/jasa-edit-video-pendek-murah-cepat-ad7aa65a-4b4f-4df8-acbb-608b1d763366,Rp200.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Layanan Edit Video Kreatif,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/mybpstudio/layanan-edit-video-kreatif-0bda90fc-b8d7-4b2b-89d6-bc7c2b19598d,Rp200.000,4.9,,1 Hari Pengerjaan5 Revisi
sribu,Visual & Audio,Video Editing,Editing Video Nightclub untuk berbagai kebutuhan,250000.0,4.9,,2.0,,https://www.sribu.com/id/users/pkreatif_/editing-video-nightclub-untuk-berbagai-kebutuhan-39a61468-c236-442c-ad2d-c73277411f0b,Rp250.000,4.9,,Durasi pengerjaan: 1–2 hari
sribu,Visual & Audio,Video Editing,Edit Video Fashion Kamu Jadi Konten Reels Menawan,250000.0,4.9,,2.0,,https://www.sribu.com/id/users/pkreatif_/edit-video-fashion-kamu-jadi-konten-reels-menawan-8508b119-2d1e-4ca2-9945-6ff9e2daf0b5,Rp250.000,4.9,,⏱ Waktu pengerjaan: 2 hari
sribu,Visual & Audio,Video Editing,"Editing Short Video Berbasis Insight (IG,Reels,TT)",350000.0,4.9,,3.0,,https://www.sribu.com/id/users/edoyonp21/editing-short-video-berbasis-insight-igreelstt-34e5bfc8-0ab7-4755-aa1c-30d2a3576527,Rp350.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editing Video untuk Konten Digital  Brand,250000.0,4.9,4.0,1.0,,https://www.sribu.com/id/users/Egiem_Mahestie/jasa-editing-video-untuk-konten-digital-brand-d1e1dd86-7473-456b-9e13-1eaf1054bf9a,Rp250.000,4.9,4Preview  Review Klien,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,"Jasa Video Editing Profesional – Cinematic, Clean ",200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Alkausar/jasa-video-editing-profesional-cinematic-clean-c8460782-ea39-400c-a561-a21a8e519961,Rp200.000,4.9,,Respon Chat16 jamProyek Berjalan0
sribu,Visual & Audio,Video Editing,Layanan Edit video Kreatif,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/leyha10_/layanan-edit-video-kreatif-13e83b3f-a47e-4754-b8f0-bc45394e5a13,Rp200.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Editing vidio ,250000.0,4.9,,1.0,,https://www.sribu.com/id/users/Widisuryoputro/editing-vidio-78812354-7050-4afa-8a12-ad5862def1c5,Rp250.000,4.9,,1 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,editing podcast dll,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/muhammadilham0710/editing-podcast-dll-609a2ed7-936a-4d78-a01b-747dcb014df3,Rp200.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa Edit Video Sosmed Profesional & Menarik,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/dikicandralesmana1/jasa-edit-video-sosmed-profesional-and-menarik-657e0a40-c6bd-4707-9cb3-6172b6cdab6a,Rp200.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa Video Editing + Subtitle Indonesia & Inggris,200000.0,4.9,,8.0,,https://www.sribu.com/id/users/AldhenEd/jasa-video-editing-subtitle-indonesia-and-inggris-58db3362-83af-4b74-9c08-909fe7a52cec,Rp200.000,4.9,,Respon Chat8 hariProyek Berjalan0
sribu,Visual & Audio,Video Editing,JASA FREELANCER EDIT VIDEO & KONTEN,200000.0,4.9,5.0,1.0,,https://www.sribu.com/id/users/arieniharoen/jasa-freelancer-edit-video-and-konten-2f4dfb78-c4c3-4d73-ac6b-d6c7ab371d7e,Rp200.000,4.9,5Preview,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Editing Prewed/Music Video,1350000.0,4.9,,1.0,,https://www.sribu.com/id/users/Daree_09/editing-prewedmusic-video-514c721f-403b-4ffc-81f9-51eb7ab56652,Rp1.350.000,4.9,,1 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Editor Video Reels dan  Tiktok,200000.0,4.7,,3.0,,https://www.sribu.com/id/users/gabrieltoper12/editor-video-reels-dan-tiktok-0bdeba88-722e-4317-9c26-efb8252ba4c0,Rp200.000,4.7,,3 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Editing Video Konten Instagram Reels/Tiktok/Youtube,300000.0,4.9,,2.0,,https://www.sribu.com/id/users/Athoillah/editing-video-konten-instagram-reelstiktokyoutube-1eec17e8-1a7d-4de6-9dd1-8bb691993de2,Rp300.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa Editing Video Pendek dan Panjang 1 HARI,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/nabilthufaill/jasa-editing-video-pendek-dan-panjang-1-hari-68c965d4-cca9-4a7e-8c8e-068347564b4a,Rp200.000,4.9,,1 Hari Pengerjaan3 Revisi
sribu,Visual & Audio,Video Editing,Editing Video Untuk Promo dan Kenangan,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/Joandliii/editing-video-untuk-promo-dan-kenangan-9aed37dc-c735-4d48-b469-b3d66302c8fb,Rp200.000,4.9,,1 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,VIDEO EDITING,100000.0,4.9,,2.0,,https://www.sribu.com/id/users/arirfripandi/video-editing-9f304a3b-dd8f-4bf7-8022-6a83addbd9bf,Rp100.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,jasa kreatif video editing,300000.0,4.9,,1.0,,https://www.sribu.com/id/users/latestcreative/jasa-kreatif-video-editing-0963cd9b-2508-4433-8ebe-e1f03b0cc717,Rp300.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,Jasa edit video akad wedding cinematic dan reels,300000.0,4.9,3.0,2.0,,https://www.sribu.com/id/users/Mardianpangestu02/jasa-edit-video-akad-wedding-cinematic-dan-reels-271b6843-cbe8-408d-869f-018f873d2d1a,Rp300.000,4.9,3Preview dan Revisi,2 Hari Pengerjaan1 Revisi
sribu,Visual & Audio,Video Editing,"Editing Video Social Media (Instagram,Tiktok)",250000.0,4.9,,1.0,,https://www.sribu.com/id/users/Nz.project/editing-video-social-media-instagramtiktok-0d263c2e-7507-4f18-bd46-aab7fb75988a,Rp250.000,4.9,,Respon Chat1 jamProyek Berjalan0
sribu,Visual & Audio,Video Editing,Video Editing,250000.0,4.9,,1.0,,https://www.sribu.com/id/users/ahmadmathori_/video-editing-3aa744e6-5c23-48fd-a882-e8477b81a5d4,Rp250.000,4.9,,Respon Chat1 jamProyek Berjalan0
sribu,Visual & Audio,Video Editing,Full Service Content Creation,375000.0,4.9,,1.0,,https://www.sribu.com/id/users/ahmadmathori_/full-service-content-creation-ff6b0515-4934-4924-8839-cc5e5807c9a8,Rp375.000,4.9,,Respon Chat1 jamProyek Berjalan0
sribu,Visual & Audio,Video Editing,Jasa Edit Video Profesional  Reels TikTok YouTube,300000.0,4.9,4.0,2.0,,https://www.sribu.com/id/users/handayani10/jasa-edit-video-profesional-reels-tiktok-youtube-b5c8ef30-d0d5-43dd-9370-0c4df20f7729,Rp300.000,4.9,4Preview  Revisi,2 Hari Pengerjaan2 Revisi
sribu,Visual & Audio,Video Editing,Edit VIdeo,250000.0,4.9,,3.0,,https://www.sribu.com/id/users/kaapllyia/edit-video-a05a4ad2-a38f-4bef-8f81-039cecd0fc41,Rp250.000,4.9,,3 Hari Pengerjaan3 Revisi
